Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
1691,20121019  4:46PM UTC,"Merchants Seek Preliminary Approval of Historic $7.25 Billion Settlement with Visa, MasterCard and Major U.S. Banks Relating to Interchange Fees and Merchant Point-of-Sale Rules","('Merchants', 'Seek Approval with', 'Visa')",Merchants,Seek Approval with,Visa,Merchants Seek Approval with,Seek Approval with Visa,Merchants Seek Approval with Visa,-0.012501000000007423,-0.47750100000000373
1693,20121022  8:00AM UTC,"Visa and ChexarÂ® Introduce Remote Deposit Capture, Offering Prepaid Users Immediate Access to Funds","('Visa Introduce Remote Deposit', 'Capture', 'Offering Prepaid Users Immediate Access to Funds')",Visa Introduce Remote Deposit,Capture,Offering Prepaid Users Immediate Access to Funds,Visa Introduce Remote Deposit Capture,Capture Offering Prepaid Users Immediate Access to Funds,Visa Introduce Remote Deposit Capture Offering Prepaid Users Immediate Access to Funds,-0.625,-0.24249999999999972
1694,20121023  11:34AM UTC,"Treasurer McCord, Eagles' Maclin, and Visa Team Up to Drive Home Personal Finance Lessons With Philadelphia Students","('Lessons', 'is With', 'Philadelphia Students')",Lessons,is With,Philadelphia Students,Lessons is With,is With Philadelphia Students,Lessons is With Philadelphia Students,-0.4649999999999963,-0.5900000000000034
1695,20121023  9:00AM UTC,U.S. Bank to Offer V.me by Visa Making It Easier for Customers to Pay for Online Purchases With Their Visa Debit or Credit Cards,"('It', 'Easier', 'Customers to Pay for Online Purchases With Their Visa Debit')",It,Easier,Customers to Pay for Online Purchases With Their Visa Debit,It Easier,Easier Customers to Pay for Online Purchases With Their Visa Debit,It Easier Customers to Pay for Online Purchases With Their Visa Debit,-0.4649999999999963,-0.5900000000000034
1697,20121023  2:00AM UTC,Visa Study Reveals Mobile Money Drives Demand for Financial Services,"('Mobile Money', 'Drives', 'Demand')",Mobile Money,Drives,Demand,Mobile Money Drives,Drives Demand,Mobile Money Drives Demand,-0.4649999999999963,-0.5900000000000034
1699,20121024  2:27PM UTC,Visa hires JPMorgan's Charles Scharf as CEO,"('JPMorgan', 'has', 'Charles Scharf')",JPMorgan,has,Charles Scharf,JPMorgan has,has Charles Scharf,JPMorgan has Charles Scharf,-0.11249899999999968,-0.03749899999999684
1700,20121024  2:25PM UTC,UPDATE 3-Visa hires JPMorgan's Charles Scharf as CEO,"('JPMorgan', 'has', 'Charles Scharf')",JPMorgan,has,Charles Scharf,JPMorgan has,has Charles Scharf,JPMorgan has Charles Scharf,-0.11249899999999968,-0.03749899999999684
1702,20121024  9:10AM UTC,Visa hires JPMorgan's Charles Scharf as CEO,"('JPMorgan', 'has', 'Charles Scharf')",JPMorgan,has,Charles Scharf,JPMorgan has,has Charles Scharf,JPMorgan has Charles Scharf,-0.11249899999999968,-0.03749899999999684
1703,20121024  9:00AM UTC,"Visa Announces CEO Succession Plan, Charles W. Scharf to Become Chief Executive Officer; Joseph W. Saunders to Serve as Executive Chairman","('CEO Succession Plan', 'Become', 'Chief Executive Officer')",CEO Succession Plan,Become,Chief Executive Officer,CEO Succession Plan Become,Become Chief Executive Officer,CEO Succession Plan Become Chief Executive Officer,-0.11249899999999968,-0.03749899999999684
1705,20121031  8:52PM UTC,"Visa, MasterCard profits rise with card use","('MasterCard profits', 'rise with', 'card use')",MasterCard profits,rise with,card use,MasterCard profits rise with,rise with card use,MasterCard profits rise with card use,-0.05749800000000249,0.11250000000000426
1706,20121031  8:48PM UTC,"WRAPUP 1-Visa, MasterCard profits rise with card use","('WRAPUP Visa', 'rise with', 'card use')",WRAPUP Visa,rise with,card use,WRAPUP Visa rise with,rise with card use,WRAPUP Visa rise with card use,-0.05749800000000249,0.11250000000000426
1707,20121031  4:41PM UTC,"Visa authorizes $1.5 billion buyback, profit rises 89 percent","('Visa', 'authorizes', '$ 1.5 billion buyback')",Visa,authorizes,$ 1.5 billion buyback,Visa authorizes,authorizes $ 1.5 billion buyback,Visa authorizes $ 1.5 billion buyback,-0.05749800000000249,0.11250000000000426
1708,20121031  4:40PM UTC,"UPDATE 1-Visa authorizes $1.5 bln buyback, profit rises 89 percent","('UPDATE Visa', 'authorizes', '1.5 bln buyback')",UPDATE Visa,authorizes,1.5 bln buyback,UPDATE Visa authorizes,authorizes 1.5 bln buyback,UPDATE Visa authorizes 1.5 bln buyback,-0.05749800000000249,0.11250000000000426
1709,20121031  4:30PM UTC,Visa shares rise after hours following Q4 results,"('Visa shares', 'rise following', 'Q4 results')",Visa shares,rise following,Q4 results,Visa shares rise following,rise following Q4 results,Visa shares rise following Q4 results,-0.05749800000000249,0.11250000000000426
1710,20121031  4:21PM UTC,"Visa authorizes $1.5 bln buyback, profit rises 89 percent","('Visa', 'authorizes', '1.5 bln buyback')",Visa,authorizes,1.5 bln buyback,Visa authorizes,authorizes 1.5 bln buyback,Visa authorizes 1.5 bln buyback,-0.05749800000000249,0.11250000000000426
1713,20121101  4:50PM UTC,Merchant Community Rebukes Visa/MasterCard Class Action Settlement,"('Merchant Community', 'Rebukes', 'Visa MasterCard Class Action Settlement')",Merchant Community,Rebukes,Visa MasterCard Class Action Settlement,Merchant Community Rebukes,Rebukes Visa MasterCard Class Action Settlement,Merchant Community Rebukes Visa MasterCard Class Action Settlement,0.8049999999999997,1.2800020000000032
1714,20121101  11:22AM UTC,"Visa and AMEX join PayPal, Walmart and more at The Open Mobile Summit","('PayPal', 'Visa', 'Walmart')",AMEX,join PayPal at,Open Mobile Summit,AMEX join PayPal at,join PayPal at Open Mobile Summit,AMEX join PayPal at Open Mobile Summit,0.8049999999999997,1.2800020000000032
1719,20121106  9:15AM UTC,Singapore Tightens Visa Rules; Argentina IFRS Updates: International Business News From Nair & Co.,"('Singapore', 'Tightens', 'Visa Rules')",Singapore,Tightens,Visa Rules,Singapore Tightens,Tightens Visa Rules,Singapore Tightens Visa Rules,-0.06750100000000003,0.5900000000000034
1720,20121107  9:00AM UTC," Opportunity in Recent Events: Hurricane Sandy, Presidential Election - Consensus Reports on Total System Services, Inc. and Visa Inc.","('Hurricane Sandy', 'Reports on', 'Total System Services')",Hurricane Sandy,Reports on,Total System Services,Hurricane Sandy Reports on,Reports on Total System Services,Hurricane Sandy Reports on Total System Services,0.014998999999995988,-0.3250010000000074
1721,20121109  3:26PM UTC,Statement by Visa General Counsel Josh Floum in response to the U.S. District Court's Preliminary Approval of the Multi-District Interchange Litigation,"('U.S. District Court', 'to', 'Preliminary Approval of Multi-District Interchange Litigation')",U.S. District Court,to,Preliminary Approval of Multi-District Interchange Litigation,U.S. District Court to,to Preliminary Approval of Multi-District Interchange Litigation,U.S. District Court to Preliminary Approval of Multi-District Interchange Litigation,-0.3074980000000025,0.21749900000000366
1722,20121109  2:19PM UTC,"BRIEF-US judge grants preliminary approval to merchants' $7.2 billion card fee settlement with Visa, MasterCard","(""merchants ' $ 7.2 billion card fee settlement"", 'is with', 'Visa')",merchants ' $ 7.2 billion card fee settlement,is with,Visa,merchants ' $ 7.2 billion card fee settlement is with,is with Visa,merchants ' $ 7.2 billion card fee settlement is with Visa,-0.3074980000000025,0.21749900000000366
1723,20121109  7:30AM UTC,Visant Corporation Announces 2012 Third Quarter Results,"('Visant Corporation', 'Announces', '2012 Quarter Results')",Visant Corporation,Announces,2012 Quarter Results,Visant Corporation Announces,Announces 2012 Quarter Results,Visant Corporation Announces 2012 Quarter Results,-0.3074980000000025,0.21749900000000366
1724,20121112  6:42PM UTC,Visa Exemptions Between Countries Of The Pacific Alliance To Benefit Tourism In Mexico,"('Benefit Tourism', 'is In', 'Mexico')",Benefit Tourism,is In,Mexico,Benefit Tourism is In,is In Mexico,Benefit Tourism is In Mexico,0.27500100000000316,0.0775030000000001
1725,20121113  8:06AM UTC,Card Services for Credit Unions and Visa Begin Offering V.me by Visa,"('Card Services', 'Begin by', 'Visa')",Card Services,Begin by,Visa,Card Services Begin by,Begin by Visa,Card Services Begin by Visa,0.1450010000000006,-0.19750200000000007
1727,20121113  3:13AM UTC,Fiance Visa Attorney Office Joel J. Turney LLC Has Successfully Represented Clients in 1000 Cases This Year,"('Fiance Visa Attorney Office Joel J. Turney LLC', 'Has Clients at_time', 'Year')",Fiance Visa Attorney Office Joel J. Turney LLC,Has Clients at_time,Year,Fiance Visa Attorney Office Joel J. Turney LLC Has Clients at_time,Has Clients at_time Year,Fiance Visa Attorney Office Joel J. Turney LLC Has Clients at_time Year,0.1450010000000006,-0.19750200000000007
1729,20121115  9:00AM UTC,U.S. Bank and Sport Chalet Bring More Rewards to Customers with the Sport Chalet Visa Card,"('U.S. Bank Chalet', 'Bring', 'Rewards')",U.S. Bank Chalet,Bring,Rewards,U.S. Bank Chalet Bring,Bring Rewards,U.S. Bank Chalet Bring Rewards,-0.6500020000000006,0.012501000000000317
1730,20121116  2:54PM UTC,FTC asks Visa for information on debit card service,"('FTC', 'asks Visa for', 'information')",FTC,asks Visa for,information,FTC asks Visa for,asks Visa for information,FTC asks Visa for information,0.005001000000000033,0.677502000000004
1731,20121116  2:41PM UTC,FTC asks Visa for information on debit card service,"('FTC', 'asks Visa for', 'information')",FTC,asks Visa for,information,FTC asks Visa for,asks Visa for information,FTC asks Visa for information,0.005001000000000033,0.677502000000004
1732,20121126  11:00AM UTC,New Visa Consumer Authentication Service Combats eCommerce Fraud,"('New Visa Consumer Authentication Service', 'Combats', 'eCommerce Fraud')",New Visa Consumer Authentication Service,Combats,eCommerce Fraud,New Visa Consumer Authentication Service Combats,Combats eCommerce Fraud,New Visa Consumer Authentication Service Combats eCommerce Fraud,0.0774990000000031,-0.21749899999999656
1734,20121127  5:09PM UTC,IEEE-USA Report Shows STEM Visas Can Promote Diversity & Have Positive Effect on U.S. Job Creation,"('IEEE USA Report', 'Have', 'Effect')",IEEE USA Report,Have,Effect,IEEE USA Report Have,Have Effect,IEEE USA Report Have Effect,-0.12250100000000685,-0.11749999999999972
1735,20121127  12:03PM UTC,Online Purchases with U.S.-Issued Visa Cards Top $5 Billion Over Thanksgiving Weekend,"('Online Purchases', 'is with', 'U.S. Issued Visa Cards Top')",Online Purchases,is with,U.S. Issued Visa Cards Top,Online Purchases is with,is with U.S. Issued Visa Cards Top,Online Purchases is with U.S. Issued Visa Cards Top,-0.12250100000000685,-0.11749999999999972
1738,20121203  9:30AM UTC,"CBIZ, CoreLogic, CRA International, Visa and Mastercard Highlighted in the Zacks Industry Outlook","('CBIZ', 'is in', 'Zacks Industry Outlook')",CBIZ,is in,Zacks Industry Outlook,CBIZ is in,is in Zacks Industry Outlook,CBIZ is in Zacks Industry Outlook,0.41999799999999965,-0.26750200000000746
1740,20121204  10:00AM UTC,Customizable Visa Gift Cards Are Perfect for Holiday Gift Giving,"('Customizable Visa Gift Cards', 'Are Perfect for', 'Holiday Gift Giving')",Customizable Visa Gift Cards,Are Perfect for,Holiday Gift Giving,Customizable Visa Gift Cards Are Perfect for,Are Perfect for Holiday Gift Giving,Customizable Visa Gift Cards Are Perfect for Holiday Gift Giving,-0.25500100000000003,-0.2625010000000003
1741,20121204  10:00AM UTC,StudentUniverse Teams With Visa to Speed up Checkout,"('StudentUniverse Teams', 'is With', 'Visa')",StudentUniverse Teams,is With,Visa,StudentUniverse Teams is With,is With Visa,StudentUniverse Teams is With Visa,-0.25500100000000003,-0.2625010000000003
1743,20121204  1:00AM UTC,"Gemalto`s UpTeq NFC World`s First High-End SIM to Obtain American Express, MasterCard and Visa Certifications","('Gemalto', '`s', '`s First High End SIM to Obtain American Express')",Gemalto,`s,`s First High End SIM to Obtain American Express,Gemalto `s,`s `s First High End SIM to Obtain American Express,Gemalto `s `s First High End SIM to Obtain American Express,-0.25500100000000003,-0.2625010000000003
1744,20121211  11:51AM UTC, Independent Petroleum Marketers Ask Visa to Cancel Plans to Increase Fees to Retailers,"('Plans', 'Increase Fees to', 'Retailers')",Plans,Increase Fees to,Retailers,Plans Increase Fees to,Increase Fees to Retailers,Plans Increase Fees to Retailers,-0.08750200000000063,0.05999699999999564
1745,20121211  10:00AM UTC,NASA Federal Credit Union Offers ATM-Dispensed Visa Gift Cards,"('NASA Federal Credit Union', 'Offers', 'Dispensed Visa Gift Cards')",NASA Federal Credit Union,Offers,Dispensed Visa Gift Cards,NASA Federal Credit Union Offers,Offers Dispensed Visa Gift Cards,NASA Federal Credit Union Offers Dispensed Visa Gift Cards,-0.08750200000000063,0.05999699999999564
1746,20121211  8:36AM UTC," Visa Services Support Expands to China Through U.S. Department of State, Bureau of Consular Affairs, Task Order Award to Stanley, ","('Visa Services Support', 'Expands Through', 'Task Order Award to Stanley')",Visa Services Support,Expands Through,Task Order Award to Stanley,Visa Services Support Expands Through,Expands Through Task Order Award to Stanley,Visa Services Support Expands Through Task Order Award to Stanley,-0.08750200000000063,0.05999699999999564
1747,20121212  8:15AM UTC,"Visa Announces Retirement of John Partridge, President of Visa Inc.","('Visa', 'Announces', 'President of Visa Inc.')",Visa,Announces,President of Visa Inc.,Visa Announces,Announces President of Visa Inc.,Visa Announces President of Visa Inc.,0.32250300000000465,-0.2549969999999959
1749,20121218  12:38PM UTC,"SMBs Can Instantly Allocate Funds to Employees, Easily Manage Employee Spending Using the Sage Business Prepaid Visa(R) Card","('SMBs', 'Can Instantly Allocate', 'Funds')",SMBs,Can Instantly Allocate,Funds,SMBs Can Instantly Allocate,Can Instantly Allocate Funds,SMBs Can Instantly Allocate Funds,0.5099990000000005,0.39749899999999627
1750,20121218  12:38PM UTC," SMBs Can Instantly Allocate Funds to Employees, Easily Manage Employee Spending Using the Sage Business Prepaid Visa(R) Card","('SMBs', 'Can Instantly Allocate', 'Funds')",SMBs,Can Instantly Allocate,Funds,SMBs Can Instantly Allocate,Can Instantly Allocate Funds,SMBs Can Instantly Allocate Funds,0.5099990000000005,0.39749899999999627
1751,20121218  8:57AM UTC,"American Express, Discover, MasterCard and Visa Outline U.S. EMV Migration and Global Payments Trends with Keynotes at the Smart Card Alliance Payments Summit","('Trends', 'is with', 'Keynotes')",Trends,is with,Keynotes,Trends is with,is with Keynotes,Trends is with Keynotes,0.5099990000000005,0.39749899999999627
1752,20121218  8:57AM UTC,"American Express, Discover, MasterCard and Visa Outline U.S. EMV Migration and Global Payments Trends with Keynotes at the Smart Card Alliance Payments Summit","('Trends', 'is with', 'Keynotes')",Trends,is with,Keynotes,Trends is with,is with Keynotes,Trends is with Keynotes,0.5099990000000005,0.39749899999999627
1753,20121219  2:14PM UTC,"Syncada from Visa Again Earns SSAE 16, Complies With Financial Reporting Regulations","('SSAE 16', 'Syncada from', 'Visa')",Syncada,Again Earns,SSAE 16,Syncada Again Earns,Again Earns SSAE 16,Syncada Again Earns SSAE 16,0.44750200000000007,-0.389998999999996
1754,20121220  8:33AM UTC,Central Valley Community Bancorp to Acquire Visalia Community Bank,"('Central Valley Community Bancorp', 'Acquire', 'Visalia Community Bank')",Central Valley Community Bancorp,Acquire,Visalia Community Bank,Central Valley Community Bancorp Acquire,Acquire Visalia Community Bank,Central Valley Community Bancorp Acquire Visalia Community Bank,-0.22999999999999687,0.8250010000000003
1755,20121221  12:13PM UTC,Research and Markets: Visa Inc and Visa Europe in Consumer Finance (World),"('Visa Inc', 'is in', 'Consumer Finance')",Visa Inc,is in,Consumer Finance,Visa Inc is in,is in Consumer Finance,Visa Inc is in Consumer Finance,0.27249899999999627,-0.422501000000004
1756,20121225  10:28PM UTC,Beijing Starts 72-Hour Visa-Free Stay Policy,"('Beijing', 'Starts', '72 Hour Visa Free Stay Policy')",Beijing,Starts,72 Hour Visa Free Stay Policy,Beijing Starts,Starts 72 Hour Visa Free Stay Policy,Beijing Starts 72 Hour Visa Free Stay Policy,-0.18500099999999975,0.10249699999999962
1757,20121225  9:48PM UTC,Beijing Starts 72-Hour Visa-Free Stay Policy,"('Beijing', 'Starts', '72 Hour Visa Free Stay Policy')",Beijing,Starts,72 Hour Visa Free Stay Policy,Beijing Starts,Starts 72 Hour Visa Free Stay Policy,Beijing Starts 72 Hour Visa Free Stay Policy,-0.18500099999999975,0.10249699999999962
1758,20130103  7:36PM UTC,"PHILIPPINES PRESS-Puregold plans to expand in Visayas, Mindanao - Manila Times","('PHILIPPINES PRESS Puregold', 'expand in', 'Mindanao Manila Times')",PHILIPPINES PRESS Puregold,expand in,Mindanao Manila Times,PHILIPPINES PRESS Puregold expand in,expand in Mindanao Manila Times,PHILIPPINES PRESS Puregold expand in Mindanao Manila Times,0.7374989999999997,0.029998999999996556
1762,20130109  9:45AM UTC,SmartMetric's Patent Infringement Lawsuit Against Visa and Mastercard Set by the Court for a Hearing by Jury in September 2013,"(""SmartMetric 's Patent Infringement Lawsuit"", 'Set for', 'Hearing')",SmartMetric 's Patent Infringement Lawsuit,Set for,Hearing,SmartMetric 's Patent Infringement Lawsuit Set for,Set for Hearing,SmartMetric 's Patent Infringement Lawsuit Set for Hearing,0.9375,0.6074979999999925
1764,20130111  8:00AM UTC,AJB Joins the Visa POS Solutions Program,"('AJB', 'Joins', 'Visa POS Solutions Program')",AJB,Joins,Visa POS Solutions Program,AJB Joins,Joins Visa POS Solutions Program,AJB Joins Visa POS Solutions Program,-0.5625,0.16250200000000348
1765,20130115  1:00AM UTC,Visa Annual Cardholder Expenditure Exceeds â¬1trillion on Debit Cards for the First Time in Europe,"('First Time', 'is in', 'Europe')",First Time,is in,Europe,First Time is in,is in Europe,First Time is in Europe,-0.36499799999999993,-0.04999899999999968
1766,20130116  9:26AM UTC,"Syncada from Visa Innovator, Dean Hahn-Carlson, Named a Top Inventor by Twin Cities Business","('Inventor', 'Syncada from', 'Visa Innovator')",Syncada,Named,Top Inventor,Syncada Named,Named Top Inventor,Syncada Named Top Inventor,0.07249800000000306,-0.0625
1767,20130116  7:30AM UTC,RIM Receives Approval from Visa for Mobile Payment Solution,"('RIM', 'Receives Approval from', 'Visa')",RIM,Receives Approval from,Visa,RIM Receives Approval from,Receives Approval from Visa,RIM Receives Approval from Visa,0.07249800000000306,-0.0625
1768,20130116  7:30AM UTC,RIM Receives Approval from Visa for Mobile Payment Solution,"('RIM', 'Receives Approval from', 'Visa')",RIM,Receives Approval from,Visa,RIM Receives Approval from,Receives Approval from Visa,RIM Receives Approval from Visa,0.07249800000000306,-0.0625
1769,20130116  5:43AM UTC,Visa Europe says its card payments up 8 pct by end-Sept 2012,"('Visa Europe', 'says', 'its card payments up 8 pct')",Visa Europe,says,its card payments up 8 pct,Visa Europe says,says its card payments up 8 pct,Visa Europe says its card payments up 8 pct,0.07249800000000306,-0.0625
1770,20130118  12:30PM UTC,Commerce Bank Introduces Chip-Enabled VisaÂ® Signature Credit Cards,"('Commerce Bank', 'Introduces', 'VisaÂ Signature Credit Cards')",Commerce Bank,Introduces,VisaÂ Signature Credit Cards,Commerce Bank Introduces,Introduces VisaÂ Signature Credit Cards,Commerce Bank Introduces VisaÂ Signature Credit Cards,-0.619999,-0.4025000000000034
1773,20130123  11:20AM UTC,"Ukraine, EU Advance on Visa Facilitation Agreement","('Ukraine', 'Advance on', 'Visa Facilitation Agreement')",Ukraine,Advance on,Visa Facilitation Agreement,Ukraine Advance on,Advance on Visa Facilitation Agreement,Ukraine Advance on Visa Facilitation Agreement,-0.0975000000000037,0.0
1775,20130123  6:00AM UTC,"Global Hotel Leaders Celebrate One Billion International Travelers andCall for ""Smart Visas"" to Facilitate Travel for Next Billion","('Global Hotel Leaders', 'Celebrate', 'One Billion International Travelers andCall')",Global Hotel Leaders,Celebrate,One Billion International Travelers andCall,Global Hotel Leaders Celebrate,Celebrate One Billion International Travelers andCall,Global Hotel Leaders Celebrate One Billion International Travelers andCall,-0.0975000000000037,0.0
1778,20130129  9:47PM UTC,Visa Board Elects Robert Matschullat as Independent Chair,"('Visa Board', 'Elects', 'Robert Matschullat')",Visa Board,Elects,Robert Matschullat,Visa Board Elects,Elects Robert Matschullat,Visa Board Elects Robert Matschullat,-1.1349990000000005,0.0774990000000031
1780,20130130  8:56AM UTC,USHCC Announces Visa as 2013 Legislative Summit Corporate Chair,"('USHCC', 'Announces', 'Visa')",USHCC,Announces,Visa,USHCC Announces,Announces Visa,USHCC Announces Visa,0.3125,-0.4125020000000035
1782,20130204  9:15AM UTC,Visa Expands U.S. Roadmap for EMV Chip Adoption to Include ATM and a Common Debit Solution,"('Visa', 'Expands', 'U.S. Roadmap')",Visa,Expands,U.S. Roadmap,Visa Expands,Expands U.S. Roadmap,Visa Expands U.S. Roadmap,-0.30749899999999997,-0.4775009999999966
1783,20130206  6:57PM UTC,Visa profit beats as card payments accelerate,"('Visa profit', 'beats', 'card payments accelerate')",Visa profit,beats,card payments accelerate,Visa profit beats,beats card payments accelerate,Visa profit beats card payments accelerate,0.40000100000000316,0.32250200000000007
1784,20130206  6:25PM UTC,UPDATE 3-Visa profit beats as card payments accelerate,"('UPDATE 3 Visa profit', 'beats', 'card payments accelerate')",UPDATE 3 Visa profit,beats,card payments accelerate,UPDATE 3 Visa profit beats,beats card payments accelerate,UPDATE 3 Visa profit beats card payments accelerate,0.40000100000000316,0.32250200000000007
1785,20130206  4:21PM UTC,Visa profit rises 30 percent; authorizes $1.75 bln buyback,"('Visa profit', 'rises', '30 percent')",Visa profit,rises,30 percent,Visa profit rises,rises 30 percent,Visa profit rises 30 percent,0.40000100000000316,0.32250200000000007
1787,20130206  3:42PM UTC,"News from the 2013 Smart Card Alliance Payments Summit: MasterCard, Visa Clarify Roadmaps for U.S. Move to Chip-Based EMV Payments, Isis Mobile Wallet Use in Transit Takes Off in Salt Lake City","('MasterCard', 'Roadmaps for', 'U.S.')",MasterCard,Roadmaps for,U.S.,MasterCard Roadmaps for,Roadmaps for U.S.,MasterCard Roadmaps for U.S.,0.40000100000000316,0.32250200000000007
1789,20130208  3:02AM UTC,payleven Goes Live with Europe's Leading Mobile Payment Solution; Chip & PIN Solution Fully Certified by Visa and MasterCard,"('payleven', 'Goes with', ""Europe 's Leading Mobile Payment Solution"")",payleven,Goes with,Europe 's Leading Mobile Payment Solution,payleven Goes with,Goes with Europe 's Leading Mobile Payment Solution,payleven Goes with Europe 's Leading Mobile Payment Solution,-0.3950010000000006,0.18500200000000433
1790,20130212  11:00AM UTC,KAIKU Visa Prepaid Card Named Winner in Seventh Annual Paybefore Awards,"('KAIKU Visa Prepaid Card', 'Named Winner in', 'Seventh Annual Paybefore Awards')",KAIKU Visa Prepaid Card,Named Winner in,Seventh Annual Paybefore Awards,KAIKU Visa Prepaid Card Named Winner in,Named Winner in Seventh Annual Paybefore Awards,KAIKU Visa Prepaid Card Named Winner in Seventh Annual Paybefore Awards,-0.18500100000000685,0.11750099999999719
1791,20130213  12:45PM UTC,"ProfNet Experts Available on Pope Benedict's Resignation, Drone Strikes, Investor Visas, More","('Pope Benedict', 'on', 'Resignation')",Pope Benedict,on,Resignation,Pope Benedict on,on Resignation,Pope Benedict on Resignation,-0.09749999999999659,-0.5075000000000003
1793,20130213  9:00AM UTC,InVisage Secures Series D Venture Funding,"('InVisage', 'Secures', 'Series D Venture Funding')",InVisage,Secures,Series D Venture Funding,InVisage Secures,Secures Series D Venture Funding,InVisage Secures Series D Venture Funding,-0.09749999999999659,-0.5075000000000003
1794,20130215  12:07PM UTC,"Byron Pollitt, CFO, Visa Inc., Receives Hall of Fame Lifetime Achievement Award","('Byron Pollitt', 'Receives', 'Hall of Fame Lifetime Achievement Award')",Byron Pollitt,Receives,Hall of Fame Lifetime Achievement Award,Byron Pollitt Receives,Receives Hall of Fame Lifetime Achievement Award,Byron Pollitt Receives Hall of Fame Lifetime Achievement Award,0.4375,0.5025019999999998
1795,20130219  9:18PM UTC,"Vantiv, Inc. : Vantiv First U.S. Acquirer to Complete Mandate Requirements to Process both EMV Visa and Interlink Transactions","('Vantiv First U.S. Acquirer', 'Complete', 'Mandate Requirements')",Vantiv First U.S. Acquirer,Complete,Mandate Requirements,Vantiv First U.S. Acquirer Complete,Complete Mandate Requirements,Vantiv First U.S. Acquirer Complete Mandate Requirements,0.4149969999999996,-0.09500099999999634
1796,20130219  3:46PM UTC,Top 10 H-1B Visa Companies All Specialize in Shipping American Jobs Overseas,"('Top 10 H 1B Visa Companies', 'Specialize in', 'Shipping American Jobs Overseas')",Top 10 H 1B Visa Companies,Specialize in,Shipping American Jobs Overseas,Top 10 H 1B Visa Companies Specialize in,Specialize in Shipping American Jobs Overseas,Top 10 H 1B Visa Companies Specialize in Shipping American Jobs Overseas,0.4149969999999996,-0.09500099999999634
1799,20130220  8:58AM UTC,Canada Issues Record Number of Visitor Visas in 2012,"('Visitor Visas', 'is in', '2012')",Visitor Visas,is in,2012,Visitor Visas is in,is in 2012,Visitor Visas is in 2012,-0.2225000000000037,-0.5475000000000065
1800,20130220  8:58AM UTC,Canada Issues Record Number of Visitor Visas in 2012,"('Visitor Visas', 'is in', '2012')",Visitor Visas,is in,2012,Visitor Visas is in,is in 2012,Visitor Visas is in 2012,-0.2225000000000037,-0.5475000000000065
1803,20130220  12:01AM UTC,"European Commission Selects Consortium of Accenture, Morpho and HP to Maintain EU Visa Information and Biometric Matching Systems","('Consortium', 'Maintain', 'EU Visa Information')",Consortium,Maintain,EU Visa Information,Consortium Maintain,Maintain EU Visa Information,Consortium Maintain EU Visa Information,-0.2225000000000037,-0.5475000000000065
1806,20130222  5:02AM UTC,Visa Introduces Visa Ready Partner Program,"('Visa', 'Introduces', 'Visa Ready Partner Program')",Visa,Introduces,Visa Ready Partner Program,Visa Introduces,Introduces Visa Ready Partner Program,Visa Introduces Visa Ready Partner Program,0.7950020000000038,0.49749699999999564
1807,20130225  10:30AM UTC,Visa Signs Agreement with ROAM to Increase Availability of Mobile Acceptance Solutions Worldwide,"('Visa Signs Agreement', 'Increase', 'Availability of Mobile Acceptance Solutions Worldwide')",Visa Signs Agreement,Increase,Availability of Mobile Acceptance Solutions Worldwide,Visa Signs Agreement Increase,Increase Availability of Mobile Acceptance Solutions Worldwide,Visa Signs Agreement Increase Availability of Mobile Acceptance Solutions Worldwide,0.22499799999999937,-0.8849980000000031
1808,20130225  10:30AM UTC,Visa and Samsung Sign Global Alliance Agreement to Accelerate Mobile (NFC) Payments,"('Visa', 'Sign', 'Global Alliance Agreement')",Visa,Sign,Global Alliance Agreement,Visa Sign,Sign Global Alliance Agreement,Visa Sign Global Alliance Agreement,0.22499799999999937,-0.8849980000000031
1809,20130226  11:33AM UTC,CardinalCommerce Teams With Visa to Streamline Scentiments' Checkout Experience Using V.me by Visa,"('CardinalCommerce Teams', 'Streamline', ""Scentiments ' Checkout Experience"")",CardinalCommerce Teams,Streamline,Scentiments ' Checkout Experience,CardinalCommerce Teams Streamline,Streamline Scentiments ' Checkout Experience,CardinalCommerce Teams Streamline Scentiments ' Checkout Experience,-0.7974999999999994,0.48500000000000654
1810,20130226  10:31AM UTC,Visa Inc. and JPMorgan Chase Sign Letter of Intent for New and Expanded Partnership Agreement,"('Visa Inc.', 'Sign', 'Letter')",Visa Inc.,Sign,Letter,Visa Inc. Sign,Sign Letter,Visa Inc. Sign Letter,-0.7974999999999994,0.48500000000000654
1811,20130226  9:50AM UTC,The District Court of California Last Week Ruled That the Trial by Jury in the SmartMetric vs Visa and MasterCard Patent Infringement Case Will Remain Set for September 2013,"('Trial', 'is in', 'SmartMetric')",Trial,is in,SmartMetric,Trial is in,is in SmartMetric,Trial is in SmartMetric,-0.7974999999999994,0.48500000000000654
1814,20130301  8:03AM UTC,"Growth in Commerce Drives Global Payments - Research Report on Alliance Data Systems Corporation, Fidelity National Information Services, Inc., Global Payments Inc., NetSpend Holdings, Inc. and Visa Inc.","('Growth', 'is in', 'Commerce Drives Global Payments Research Report')",Growth,is in,Commerce Drives Global Payments Research Report,Growth is in,is in Commerce Drives Global Payments Research Report,Growth is in Commerce Drives Global Payments Research Report,-0.6025009999999966,-0.13999999999999346
